PlayerId,Player,RosterPosition,RunDefSnaps,RunDefPoints,PassRushSnaps,PassRushPoints,PassCovSnaps,PassCovPoints,RunDefPPS,PassRushPPS,PassCovPPS,RunDefTRUE,PassRushTRUE,PassCovTRUE
9452,Ryder Anderson,DE,77,-1,65,2,2,0,-0.012987012987012988,0.03076923076923077,0,-0.006996183899691078,0.013993541442411198,0
7683,Mike Danna,DE,144,3,285,10,14,1,0.020833333333333332,0.03508771929824561,0.07142857142857142,0.016692426584234928,0.03294416830424228,0.0026871401151631474
2575,Terrance Mitchell,CB,83,2,2,0,285,3,0.024096385542168676,0,0.010526315789473684,0.0138656866020715,0,0.009883250491272685
731,Quandre Diggs,S,474,19,10,1,618,22,0.04008438818565401,0.1,0.03559870550161812,0.03913100152074734,0.0019569471624266144,0.035082649106419436
7395,Cody Barton,LB,401,12,54,2,393,18,0.029925187032418952,0.037037037037037035,0.04580152671755725,0.028952720183872637,0.013550815558343787,0.04425620300046296
7718,Troy Dye,LB,14,0,2,0,23,1,0,0,0.043478260869565216,0,0,0.004142651296829971
5078,Jayon Brown,LB,157,-3,28,1,211,0,-0.01910828025477707,0.03571428571428571,0,-0.015802187479031067,0.004817618719889882,0
3376,A'Shawn Robinson,DT,171,6,179,0,1,0,0.03508771929824561,0,0,0.029815180750900845,0,0
6268,Ja'Whaun Bentley,LB,370,9,138,5,367,13,0.024324324324324326,0.036231884057971016,0.035422343324250684,0.023406199479862236,0.028533620047969565,0.03406494545039127
7227,Johnathan Abram,S,160,4,30,3,211,2,0.025,0.1,0.009478672985781991,0.02080624187256177,0.015177065767284992,0.00848548218450897
9165,Darien Butler,LB,12,-1,0,NA,9,0,-0.08333333333333333,NA,0,-0.0023273855702094642,NA,0
4384,Sidney Jones IV,CB,10,1,1,0,31,1,0.1,0,0.03225806451612903,0.0019569471624266144,0,0.005173564753004006
365,Khalil Mack,LB,331,8,441,18,47,7,0.02416918429003021,0.04081632653061224,0.14893617021276595,0.023047731782891764,0.039705485139204286,0.04534178610804852
6723,Daniel Ekuale,DT,74,2,264,4,2,0,0.02702702702702703,0.015151515151515152,0,0.014028436018957346,0.01408751334044824,0
2611,Troy Hill,CB,266,15,11,0,398,11,0.05639097744360902,0,0.02763819095477387,0.05248480702954408,0,0.026727390385953776
1177,Tyeler Davison,DT,15,0,15,1,0,NA,0,0.06666666666666667,NA,0,0.0028625954198473282,NA
3250,Shaq Thompson,LB,414,17,83,2,537,-1,0.04106280193236715,0.024096385542168676,-0.00186219739292365,0.03980544086872914,0.0138656866020715,-0.0018271147918041822
7029,Greedy Williams,CB,26,1,2,0,70,-6,0.038461538461538464,0,-0.08571428571428572,0.004559803577692038,0,-0.04212637913741223
4102,Kendall Fuller,CB,386,21,9,0,583,21,0.054404145077720206,0,0.036020583190394515,0.05250612117993031,0,0.035438472582437944
6492,Brandon Facyson,CB,168,5,2,0,262,5,0.02976190476190476,0,0.019083969465648856,0.025155725922376616,0,0.01772521852082375
5212,Mike Hughes,CB,193,10,19,2,318,-3,0.05181347150259067,0.10526315789473684,-0.009433962264150943,0.04547382309975967,0.007063197026022304,-0.008962627534244002
8507,Israel Mukuamu,S,58,1,3,0,85,5,0.017241379310344827,0,0.058823529411764705,0.0068867252434101165,0,0.03452477660438668
7371,Marquise Copeland,DT,187,6,136,1,1,0,0.03208556149732621,0.007352941176470588,0,0.027941029983066044,0.005754908598510495,0
4387,Rasul Douglas,CB,365,15,5,0,496,17,0.0410958904109589,0,0.034274193548387094,0.03950501479183202,0,0.0335252393523967
8069,Kristian Welch,LB,2,0,0,NA,2,-1,0,NA,-0.5,0,NA,-3.9952057530962844e-4
6402,Jacob Martin,DE,30,4,61,2,15,0,0.13333333333333333,0.03278688524590164,0,0.02023608768971332,0.0138920519243908,0
856,Harrison Smith,S,317,3,23,1,538,30,0.00946372239747634,0.043478260869565216,0.055762081784386616,0.008988148120144417,0.004142651296829971,0.05471520296153664
9185,Derion Kendrick,CB,163,7,4,0,296,-5,0.04294478527607362,0,-0.016891891891891893,0.03595739316778016,0,-0.015929051145169622
8511,Milton Williams,DT,156,4,218,3,1,0,0.02564102564102564,0.013761467889908258,0,0.0211582802115828,0.012399984831822837,0
9232,Zyon McCollum,CB,126,6,2,0,137,-4,0.047619047619047616,0,-0.029197080291970802,0.03599657175507094,0,-0.022923115535848738
2562,Mike Purcell,DT,249,7,232,2,0,NA,0.028112449799196786,0.008620689655172414,NA,0.0259182156133829,0.007856949336223246,NA
9147,Nakobe Dean,LB,14,1,2,0,17,2,0.07142857142857142,0,0.11764705882352941,0.0026871401151631474,0,0.006407840180927252
8853,Kayvon Thibodeaux,DE,253,2,380,23,71,-1,0.007905138339920948,0.060526315789473685,-0.014084507042253521,0.00730559325459848,0.05835224996661771,-0.007021360759493672
7699,Alohi Gilman,S,178,11,1,0,274,7,0.06179775280898876,0,0.025547445255474453,0.053117031088926264,0,0.02387056627255756
8529,Darrick Forrest,S,311,17,14,0,480,28,0.05466237942122187,0,0.058333333333333334,0.05181707699545241,0,0.05697812447006952
9060,Phidarian Mathis,DT,3,0,0,NA,0,NA,0,NA,NA,0,NA,NA
6847,Rashan Gary,LB,163,8,184,17,7,0,0.049079754601226995,0.09239130434782608,0,0.04109416362032019,0.08012295081967212,0
7597,K'Lavon Chaisson,LB,33,1,66,1,6,0,0.030303030303030304,0.015151515151515152,0,0.005390395295655015,0.0070048821906177035,0
7630,Anfernee Jennings,LB,151,6,140,8,38,1,0.039735099337748346,0.05714285714285714,0.02631578947368421,0.03241270749856898,0.04527081649151172,0.005862388151804999
7662,Akeem Davis-Gaither,LB,63,5,33,2,120,-2,0.07936507936507936,0.06060606060606061,-0.016666666666666666,0.034875996457041626,0.01078079059131003,-0.012295081967213115
1050,Brandon Graham,DE,164,6,280,20,13,-4,0.036585365853658534,0.07142857142857142,-0.3076923076923077,0.03069245165315034,0.06692160611854685,-0.010034735623311463
9427,Ben Stille,DT,39,1,29,1,0,NA,0.02564102564102564,0.034482758620689655,NA,0.005945121951219512,0.004940374787052811,NA
518,AJ Klein,LB,7,0,2,0,9,0,0,0,0,0,0,0
7524,Tae Hayes,CB,18,1,0,NA,15,1,0.05555555555555555,NA,0.06666666666666667,0.0033695245226506923,NA,0.0028625954198473282
2637,Ronald Darby,CB,96,5,1,0,161,13,0.052083333333333336,0,0.08074534161490683,0.03353828954723309,0,0.06733800913712117
7649,Dane Jackson,CB,266,16,4,1,514,23,0.06015037593984962,0.25,0.04474708171206226,0.055983794164847014,7.968127490039841e-4,0.043832264283860445
4933,Solomon Thomas,DT,173,4,180,1,5,0,0.023121387283236993,0.005555555555555556,0,0.01971397641160048,0.004789781798829164,0
7086,Christian Wilkins,DT,329,20,545,14,12,1,0.060790273556231005,0.025688073394495414,0.08333333333333333,0.057937835696046484,0.025217305086426285,0.0023273855702094642
3007,Preston Smith,LB,349,15,385,14,51,1,0.04297994269340974,0.03636363636363636,0.0196078431372549,0.04117184427841132,0.03508886140225245,0.00666492420282279
1219,Denico Autry,DE,120,6,365,16,11,1,0.05,0.043835616438356165,0.09090909090909091,0.03688524590163935,0.04213868244462082,0.0021434138737334374
6229,Minkah Fitzpatrick,S,351,19,18,2,533,35,0.05413105413105413,0.1111111111111111,0.06566604127579738,0.05187783931794138,0.006739049045301385,0.06441154332198522
1101,Johnathan Hankins,DT,57,1,52,2,1,0,0.017543859649122806,0.038461538461538464,0,0.006862509029617145,0.013408973697782363,0
6518,Dee Delaney,CB,75,5,12,0,117,3,0.06666666666666667,0,0.02564102564102564,0.035046728971962614,0,0.0186642560884824
5018,Chris Wormley,DT,139,7,188,0,0,NA,0.050359712230215826,0,NA,0.03977923139820115,0,NA
7693,Amik Robertson,CB,207,10,19,1,413,7,0.04830917874396135,0.05263157894736842,0.01694915254237288,0.04307474612951557,0.003531598513011152,0.016427816481231036
9451,Christopher Hinton,DT,31,1,33,1,1,0,0.03225806451612903,0.030303030303030304,0,0.005173564753004006,0.005390395295655015,0
4756,Charles Harris,DE,88,2,147,7,7,-1,0.022727272727272728,0.047619047619047616,-0.14285714285714285,0.013715710723192021,0.03845866347735088,-0.0013844936708860757
8531,William Bradley-King,DE,7,0,14,0,0,NA,0,0,NA,0,0,NA
7109,Corey Ballentine,CB,7,0,0,NA,10,-2,0,NA,-0.2,0,NA,-0.003913894324853229
2975,Jordan Hicks,LB,328,15,78,3,497,20,0.04573170731707317,0.038461538461538464,0.04024144869215292,0.04357375655377639,0.020963984948933884,0.03936540121818887
4078,Jalen Mills,CB,177,9,2,1,273,20,0.05084745762711865,0.5,0.07326007326007326,0.04363666246644387,3.9952057530962844e-4,0.06841933786120648
9194,Alontae Taylor,CB,279,12,2,0,341,13,0.043010752688172046,0,0.03812316715542522,0.040279114533205006,0,0.03644899771422933
9061,Olakunle Fatukasi,LB,1,0,0,NA,0,NA,0,NA,NA,0,NA,NA
6272,Keion Crossen,CB,91,4,2,0,267,8,0.04395604395604396,0,0.0299625468164794,0.027221058929105594,0,0.02790114426041068
9010,John Ridgeway,DT,148,4,115,3,0,NA,0.02702702702702703,0.02608695652173913,NA,0.021883779387845633,0.0188113413304253,NA
8519,Azeez Ojulari,LB,68,0,131,13,20,1,0,0.09923664122137404,0.05,0,0.07639511932531849,0.003690036900369004
7976,Benito Jones,DT,138,1,156,3,1,0,0.007246376811594203,0.019230769230769232,0,0.005706724009593913,0.015868710158687103,0
8410,Daviyon Nixon,DT,32,1,27,0,1,0,0.03125,0,0,0.005284015852047556,0,0
745,Bobby Wagner,LB,410,22,134,8,494,21,0.05365853658536585,0.05970149253731343,0.04251012145748988,0.05198547634142124,0.04642702468601126,0.04157415941970905
6305,Arden Key,LB,128,1,307,9,21,2,0.0078125,0.029315960912052116,0.09523809523809523,0.005950167348456675,0.02775322431596287,0.007689491028927134
4898,Kenny Moore II,CB,316,12,18,1,393,7,0.0379746835443038,0.05555555555555555,0.017811704834605598,0.03605522382383144,0.0033695245226506923,0.01721074561129115
7605,Larrell Murchison,DT,20,0,34,2,0,NA,0,0.058823529411764705,NA,0,0.01098546042003231,NA
9234,Tariq Castro-Fields,CB,3,0,0,NA,1,0,0,NA,0,0,NA,0
8169,Chris Williams,DT,24,1,19,0,0,NA,0.041666666666666664,0,NA,0.004285714285714285,0,NA
7607,Chris Jackson,CB,3,0,1,0,20,1,0,0,0.05,0,0,0.003690036900369004
998,Robert Quinn,DE,131,2,155,3,3,0,0.015267175572519083,0.01935483870967742,0,0.01175309528081823,0.015935572309801235,0
6821,Josh Allen,LB,310,14,454,28,82,0,0.04516129032258064,0.06167400881057269,0,0.04279656838576077,0.06008413291109326,0
1184,Justin Houston,LB,88,3,263,18,25,6,0.03409090909090909,0.06844106463878327,0.24,0.02057356608478803,0.06360167669819432,0.02654867256637168
8532,Shaka Toney,DE,11,5,36,0,1,0,0.45454545454545453,0,0,0.010717069368667186,0,0
4270,Daryl Worley,CB,16,0,1,0,45,-5,0,0,-0.1111111111111111,0,0,-0.03182461103253183
8448,Robert Rochell,CB,14,0,0,NA,11,0,0,NA,0,0,NA,0
923,PJ Williams,CB,95,4,4,0,177,-5,0.042105263157894736,0,-0.02824858757062147,0.026912181303116147,0,-0.024242590259135482
9282,Mark Robinson,LB,28,2,1,0,14,0,0.07142857142857142,0,0,0.009635237439779764,0,0
9418,Quandre Mosely,CB,0,NA,0,NA,1,0,NA,NA,0,NA,NA,0
8642,Tyler Coyle,S,8,0,0,NA,12,-1,0,NA,-0.08333333333333333,0,NA,-0.0023273855702094642
6498,Charvarius Ward,CB,308,17,4,0,595,37,0.05519480519480519,0,0.06218487394957983,0.05227009543585034,0,0.06121739614037039
7657,Grant Delpit,S,455,31,15,1,553,28,0.06813186813186813,0.06666666666666667,0.05063291139240506,0.06638271837349397,0.0028625954198473282,0.04972989639069636
4961,Tanner Vallejo,LB,163,5,9,2,91,-5,0.03067484662576687,0.2222222222222222,-0.054945054945054944,0.025683852262700115,0.003536345776031434,-0.03402632366138199
6284,Josey Jewell,LB,312,19,91,4,381,0,0.060897435897435896,0.04395604395604396,0,0.05774625935162094,0.027221058929105594,0
7716,D.J. Wonnum,LB,179,6,328,5,42,1,0.0335195530726257,0.01524390243902439,0.023809523809523808,0.02885545405695862,0.014524585517925464,0.006171025565677344
6386,JT Gray,S,5,1,5,1,19,1,0.2,0.2,0.05263157894736842,9.940357852882705e-4,9.940357852882705e-4,0.003531598513011152
9131,Alex Wright,DE,214,4,286,7,5,0,0.018691588785046728,0.024475524475524476,0,0.016781023328759064,0.022989825681541533,0
7669,Alex Highsmith,LB,338,10,496,21,63,5,0.029585798816568046,0.04233870967741935,0.07936507936507936,0.028265123513572275,0.04141353096472534,0.034875996457041626
4141,Matt Ioannidis,DT,268,6,331,5,3,0,0.022388059701492536,0.015105740181268883,0,0.02085819540289524,0.014404832364307353,0
3391,Morgan Fox,DT,210,3,342,5,1,0,0.014285714285714285,0.014619883040935672,0,0.012776313121070776,0.013981325527774596,0
8360,Derrick Barnes,LB,140,0,41,1,135,3,0,0.024390243902439025,0.022222222222222223,0,0.006099375185956561,0.017337328767123288
9049,Perrion Winfrey,DT,141,5,178,4,0,NA,0.03546099290780142,0.02247191011235955,NA,0.02817520581887939,0.019315284032336823,NA
8319,Joseph Ossai,DE,94,0,211,6,13,0,0,0.02843601895734597,0,0,0.025456446553526905,0
2895,Bobby McCain,S,350,8,25,1,550,27,0.022857142857142857,0.04,0.04909090909090909,0.021900664841611264,0.004424778761061947,0.04820645999026132
9065,Zachary Carter,DT,195,2,179,1,6,-2,0.010256410256410256,0.00558659217877095,-0.3333333333333333,0.009023600185099491,0.004809242342826437,-0.0023800079333597774
843,Danielle Hunter,LB,301,11,537,23,32,3,0.036544850498338874,0.04283054003724395,0.09375,0.03452482742799942,0.0420236402114962,0.015852047556142668
6791,Duke Shelley,CB,149,7,2,0,235,20,0.04697986577181208,0,0.0851063829787234,0.038135283363802557,0,0.07773734700628515
4454,Fabian Moreau,CB,259,10,4,0,447,17,0.03861003861003861,0,0.03803131991051454,0.035803151783245786,0,0.037022060256460224
8464,Jason Pinnock,S,173,7,41,3,223,2,0.04046242774566474,0.07317073170731707,0.008968609865470852,0.034499458720300843,0.018298125557869683,0.00811617411559179
6541,Kemoko Turay,DE,13,0,27,0,2,0,0,0,0,0,0,0
7790,Eric Banks,DE,10,0,4,0,1,0,0,0,0,0,0,0
4634,Isaac Rochell,DE,0,NA,1,0,0,NA,NA,0,NA,NA,0,NA
4490,Jarrad Davis,LB,17,0,3,0,14,2,0,0,0.14285714285714285,0,0,0.005374280230326295
7396,Marquise Blair,S,0,NA,0,NA,1,0,NA,NA,0,NA,NA,0
6509,John Franklin-Myers,DE,242,2,361,12,3,0,0.008264462809917356,0.0332409972299169,0,0.0075854935272544905,0.03192759540690733,0
5218,Denzel Ward,CB,316,17,6,1,386,18,0.05379746835443038,0.16666666666666666,0.046632124352331605,0.05107823375042787,0.0011900039666798887,0.04500524672565455
4517,Montravius Adams,DT,132,4,134,1,0,NA,0.030303030303030304,0.007462686567164179,NA,0.023408405745699593,0.005803378085751407,NA
7589,Isaiah Rodgers,CB,144,9,1,0,255,16,0.0625,0,0.06274509803921569,0.05007727975270479,0,0.058053500284575975
2879,Tyson Alualu,DT,133,0,142,2,0,NA,0,0.014084507042253521,NA,0,0.011222634948233622,NA
8352,Tony Fields II,LB,160,4,16,-4,86,7,0.025,-0.25,0.08139534883720931,0.02080624187256177,-0.012139605462822459,0.04822945040858837
7899,Yetur Gross-Matos,DE,329,15,459,10,11,0,0.04559270516717325,0.02178649237472767,0,0.04345337677203486,0.02123623577311002,0
9120,Boye Mafe,LB,183,8,174,2,45,4,0.04371584699453552,0.011494252873563218,0.08888888888888889,0.03785684733140257,0.009816643159379407,0.02545968882602546
9130,Arnold Ebiketie,LB,169,4,282,6,49,2,0.023668639053254437,0.02127659574468085,0.04081632653061224,0.020041506077675658,0.019951418531707663,0.013154362416107384
6349,Oren Burks,LB,67,4,10,0,75,1,0.05970149253731343,0,0.013333333333333334,0.028045207199665134,0,0.007009345794392523
7588,Julian Blackmon,S,295,9,11,1,372,4,0.030508474576271188,0.09090909090909091,0.010752688172043012,0.02875866551126517,0.0021434138737334374,0.010350872311416568
9043,Chad Muma,LB,117,4,20,2,135,2,0.03418803418803419,0.1,0.014814814814814815,0.0248856747846432,0.007380073800738008,0.011558219178082193
1076,K'Waun Williams,CB,142,5,33,2,385,13,0.035211267605633804,0.06060606060606061,0.033766233766233764,0.028056587370584054,0.01078079059131003,0.032582514159234424
8384,Camryn Bynum,S,420,11,13,0,684,23,0.02619047619047619,0,0.033625730994152045,0.025409745902540973,0,0.03322211428812772
7578,Ross Blacklock,DT,23,-1,109,0,1,0,-0.043478260869565216,0,0,-0.004142651296829971,0,0
8534,Nick Bolton,LB,362,19,97,6,600,11,0.052486187845303865,0.061855670103092786,0.018333333333333333,0.05042300192073662,0.04012132910519785,0.018052516411378554
9115,George Karlaftis,DE,221,4,440,15,31,1,0.01809954751131222,0.03409090909090909,0.03225806451612903,0.016351596315341645,0.03315916398713826,0.005173564753004006
6415,MJ Stewart,CB,99,4,1,0,69,2,0.04040404040404041,0,0.028985507246376812,0.02657718120805369,0,0.014038657171922686
5213,Roquan Smith,LB,207,19,55,3,256,10,0.09178743961352658,0.05454545454545454,0.0390625,0.08184201764607958,0.020420792079207918,0.036162278223528084
3525,Nick Vigil,LB,31,-1,7,0,40,-1,-0.03225806451612903,0,-0.025,-0.005173564753004006,0,-0.006024096385542169
3757,Sheldon Rankins,DT,224,6,296,6,6,0,0.026785714285714284,0.02027027027027027,0,0.02425992779783393,0.019114861374203547,0
7614,Ashtyn Davis,S,5,0,0,NA,7,6,0,NA,0.8571428571428571,0,NA,0.008306962025316455
7535,Andrew Wingard,S,64,5,8,1,132,10,0.078125,0.125,0.07575757575757576,0.034934497816593885,0.0015772870662460567,0.05852101436424898
6883,Charles Omenihu,DE,145,2,394,14,2,0,0.013793103448275862,0.03553299492385787,0,0.01108139090561712,0.034339787088339666,0
3921,James Bradberry,CB,389,15,10,0,640,49,0.038560411311053984,0,0.0765625,0.03723438197945249,0,0.07552258934592043
2652,Shaquil Barrett,LB,129,9,196,7,38,0,0.06976744186046512,0.03571428571428571,0,0.05333027101515847,0.03145923140420068,0
3752,Keanu Neal,S,229,11,28,3,298,10,0.048034934497816595,0.10714285714285714,0.03355704697986577,0.043679556095023414,0.014452856159669647,0.03166776476589233
8119,Joe Bachie,LB,7,1,0,NA,5,0,0.14285714285714285,NA,0,0.0013844936708860757,NA,0
3624,Joe Schobert,LB,50,3,6,0,55,-3,0.06,0,-0.05454545454545454,0.019867549668874173,0,-0.020420792079207918
7877,Darnay Holmes,CB,163,5,32,2,342,19,0.03067484662576687,0.0625,0.05555555555555555,0.025683852262700115,0.010568031704095112,0.053129037005543465
4584,Cameron Sutton,CB,342,17,11,0,537,34,0.049707602339181284,0,0.0633147113594041,0.04753650679443363,0,0.0621219029213422
7795,Jordan Fuller,S,27,2,0,NA,60,2,0.07407407407407407,NA,0.03333333333333333,0.009381514940931202,NA,0.013856812933025407
7187,Trysten Hill,DT,62,3,69,1,2,0,0.04838709677419355,0.014492753623188406,0,0.020884796766225018,0.007019328585961343,0
9489,DaMarcus Mitchell,DE,0,NA,5,0,0,NA,NA,0,NA,NA,0,NA
8544,Caden Sterns,S,92,4,2,0,162,15,0.043478260869565216,0,0.09259259259259259,0.02714665092947772,0,0.07737375023880787
6283,Isaac Yiadom,CB,2,0,0,NA,0,NA,0,NA,NA,0,NA,NA
8675,Josiah Bronson,DT,2,0,3,0,0,NA,0,0,NA,0,0,NA
9191,Tariq Woolen,CB,467,16,7,0,606,31,0.034261241970021415,0,0.05115511551155116,0.033423392796435795,0,0.05038595437209327
75,Devin McCourty,S,398,8,7,0,642,28,0.020100502512562814,0,0.04361370716510903,0.019438102098875473,0,0.04302475311508212
6466,Lorenzo Carter,LB,379,6,354,-2,140,7,0.0158311345646438,-0.005649717514124294,0.05,0.015259696685008723,-0.0054182291268079896,0.039611964430072755
9174,Ahmad Gardner,CB,440,18,12,1,608,45,0.04090909090909091,0.08333333333333333,0.07401315789473684,0.039790996784565914,0.0023273855702094642,0.07290711803705045
8560,Tre'von Moehrig,S,325,2,14,1,523,5,0.006153846153846154,0.07142857142857142,0.009560229445506692,0.005858494817485354,0.0026871401151631474,0.009371013287845993
4634,Isaac Rochell,DE,62,0,56,1,3,0,0,0.017857142857142856,0,0,0.0068359375,0
7948,Essang Bassey,CB,42,1,11,1,157,9,0.023809523809523808,0.09090909090909091,0.05732484076433121,0.006171025565677344,0.0021434138737334374,0.0474065624370932
2837,Damien Wilson,LB,121,2,12,1,59,3,0.01652892561983471,0.08333333333333333,0.05084745762711865,0.012245724116992205,0.0023273855702094642,0.020725995316159252
6909,Armon Watts,DT,260,5,230,1,2,0,0.019230769230769232,0.004347826086956522,0,0.01784243755146857,0.0039566488904180285,0
8390,Richie Grant,S,467,20,32,3,574,20,0.042826552462526764,0.09375,0.03484320557491289,0.04177924099554474,0.015852047556142668,0.034263542754812706
5020,Malik Hooker,S,335,11,10,0,483,32,0.03283582089552239,0,0.06625258799171843,0.03134569581490303,0,0.06473120801434004
8205,Sam Franklin,S,15,1,3,0,66,3,0.06666666666666667,0,0.045454545454545456,0.0028625954198473282,0,0.02101464657185311
3382,Miles Killebrew,S,5,0,0,NA,4,0,0,NA,0,0,NA,0
6955,Anthony Chesley,CB,7,0,0,NA,9,-1,0,NA,-0.1111111111111111,0,NA,-0.001768172888015717
9423,Kader Kohou,CB,279,12,17,2,539,48,0.043010752688172046,0.11764705882352941,0.08905380333951762,0.040279114533205006,0.006407840180927252,0.08738769168411809
4860,John Johnson III,S,444,24,13,2,541,16,0.05405405405405406,0.15384615384615385,0.029574861367837338,0.05260144140586435,0.005017367811655731,0.029025356948850185
8447,Bobby Brown III,DT,87,-1,69,0,0,NA,-0.011494252873563218,0,NA,-0.006874209860935524,0,NA
7145,Roderic Teamer,S,105,3,9,0,154,2,0.02857142857142857,0,0.012987012987012988,0.01952882827030378,0,0.010668514028403187
8312,Pete Werner,LB,255,9,51,1,256,4,0.03529411764705882,0.0196078431372549,0.015625,0.032655093910073985,0.00666492420282279,0.014464911289411233
9005,Travis Jones,DT,167,2,140,1,0,NA,0.011976047904191617,0.007142857142857143,NA,0.01010406582768635,0.005658852061438965,NA
9155,Brandon Smith,LB,35,-1,1,0,12,1,-0.02857142857142857,0,0.08333333333333333,-0.005591054313099041,0,0.0023273855702094642
2801,Dean Marlowe,S,22,-1,2,0,40,1,-0.045454545454545456,0,0.025,-0.003995641118779513,0,0.006024096385542169
7773,Rashard Lawrence,DT,51,6,53,0,0,NA,0.11764705882352941,0,NA,0.03998954521693674,0,NA
9323,Allan George,CB,10,0,0,NA,23,1,0,NA,0.043478260869565216,0,NA,0.004142651296829971
9136,Jeffrey Gunter,DE,11,0,22,0,2,-1,0,0,-0.5,0,0,-3.9952057530962844e-4
8502,Nahshon Wright,CB,36,1,2,0,88,-6,0.027777777777777776,0,-0.06818181818181818,0.005685407454200884,0,-0.04114713216957606
7722,Harrison Hand,CB,58,5,1,0,50,3,0.08620689655172414,0,0.06,0.03443362621705059,0,0.019867549668874173
6960,Gerri Green,DE,2,0,1,0,0,NA,0,0,NA,0,0,NA
4888,Tanzel Smart,DT,26,2,19,0,0,NA,0.07692307692307693,0,NA,0.009119607155384075,0,NA
4490,Jarrad Davis,LB,26,0,13,0,27,0,0,0,0,0,0,0
6418,Jordan Whitehead,S,440,18,18,0,617,23,0.04090909090909091,0,0.03727714748784441,0.039790996784565914,0,0.036735127075427254
8282,Kendal Vickers,DT,67,0,120,-1,2,-1,0,-0.008333333333333333,-0.5,0,-0.006147540983606557,-3.9952057530962844e-4
4508,Teez Tabor,S,24,1,1,0,73,-2,0.041666666666666664,0,-0.0273972602739726,0.004285714285714285,0,-0.01403576235339358
316,C.J. Mosley,LB,433,11,61,1,564,9,0.025404157043879907,0.01639344262295082,0.015957446808510637,0.024688734307129305,0.0069460259621954,0.015683124266205276
5138,Trey Hendrickson,DE,207,6,360,22,42,-2,0.028985507246376812,0.06111111111111111,-0.047619047619047616,0.02584484767770934,0.058684054534676934,-0.012342051131354687
9179,Kaiir Elam,CB,163,6,1,0,285,14,0.03680981595092025,0,0.04912280701754386,0.03082062271524014,0,0.046121835625939196
7141,Cole Holcomb,LB,159,10,38,1,223,1,0.06289308176100629,0.02631578947368421,0.004484304932735426,0.05223390275952694,0.005862388151804999,0.004058087057795895
7954,Domenique Davis,DT,19,0,15,0,0,NA,0,0,NA,0,0,NA
518,AJ Klein,LB,36,-1,8,0,39,2,-0.027777777777777776,0,0.05128205128205128,-0.005685407454200884,0,0.011890243902439025
6431,Greg Stroman Jr.,CB,35,2,0,NA,35,3,0.05714285714285714,NA,0.08571428571428572,0.011182108626198083,NA,0.016773162939297124
9078,Demetrius Taylor,DT,4,0,6,0,0,NA,0,0,NA,0,0,NA
9118,Kingsley Enagbare,LB,187,6,236,6,18,1,0.03208556149732621,0.025423728813559324,0.05555555555555555,0.027941029983066044,0.02323902054749557,0.0033695245226506923
6976,Ed Oliver,DT,166,10,327,6,1,0,0.060240963855421686,0.01834862385321101,0,0.05073039545260069,0.017477907639680733,0
6412,J.C. Jackson,CB,75,3,2,0,148,-5,0.04,0,-0.033783783783783786,0.02102803738317757,0,-0.027354724234807042
7143,Montez Sweat,DE,265,10,424,19,9,0,0.03773584905660377,0.04481132075471698,0,0.03510398728308385,0.043498920086393084,0
4764,Raekwon McMillan,LB,86,6,18,1,135,1,0.06976744186046512,0.05555555555555555,0.007407407407407408,0.041339528921647176,0.0033695245226506923,0.0057791095890410964
2748,Daniel Sorensen,S,70,2,1,0,87,15,0.02857142857142857,0,0.1724137931034483,0.014042126379137411,0,0.10311314791403287
7628,Jonas Griffith,LB,123,0,30,2,154,7,0,0.06666666666666667,0.045454545454545456,0,0.01011804384485666,0.03733979909941115
9124,Cameron Thomas,LB,72,1,149,5,7,0,0.013888888888888888,0.03355704697986577,0,0.007020280811232449,0.027239488117001828,0
6642,Jonathan Owens,S,414,21,12,1,498,13,0.050724637681159424,0.08333333333333333,0.02610441767068273,0.04917142695548894,0.0023273855702094642,0.02553826005317512
8770,Marvin Wilson,DT,11,0,8,0,0,NA,0,0,NA,0,0,NA
3548,Blake Martinez,LB,55,3,8,0,40,0,0.05454545454545454,0,0,0.020420792079207918,0,0
8765,Ar'Darius Washington,S,7,0,2,0,13,2,0,0,0.15384615384615385,0,0,0.005017367811655731
4609,Eric Wilson,LB,14,0,4,0,15,0,0,0,0,0,0,0
7668,Carlos Davis,DT,4,0,7,1,0,NA,0,0.14285714285714285,NA,0,0.0013844936708860757,NA
8050,A.J. Green,CB,31,0,2,0,97,4,0,0,0.041237113402061855,0,0,0.026747552736798564
9126,Drake Jackson,DE,76,1,217,11,3,5,0.013157894736842105,0.05069124423963134,1.6666666666666667,0.007003317360855142,0.04563529996558713,0.0029928172386272946
9171,Micah McFadden,LB,203,4,49,2,161,-2,0.019704433497536946,0.04081632653061224,-0.012422360248447204,0.01749547530810997,0.013154362416107384,-0.010359693713403255
4431,Jourdan Lewis,CB,99,3,4,0,198,11,0.030303030303030304,0,0.05555555555555555,0.019932885906040268,0,0.049051844511508486
3500,Kevin Byard,S,331,15,23,1,709,31,0.045317220543806644,0.043478260869565216,0.04372355430183357,0.04321449709292205,0.004142651296829971,0.04323255768209446
441,J.J. Watt,DE,282,6,504,30,4,0,0.02127659574468085,0.05952380952380952,0,0.019951418531707663,0.05826140567200986,0
6323,Levi Wallace,CB,243,10,7,0,430,27,0.0411522633744856,0,0.06279069767441861,0.037796304361351334,0,0.06099931697577892
